SAP Invoice No,Billing Item,Date,Invoice creation time,Customer Number,Customer Name,Product Code,Material Discription,Quantity,Unit of Measure,No. of Boxes,Billing Type,Plant,Plant State,Cust. Reg,Customer GST No,Billing Type,HSN/SAC Code,Invoice Value,Transporter Name,LR No,Shipping Bill No,Truck No.,Delivery,Plant Name,Customer Location,Customer Pincode,Transporter Name,Transporter ID,Transporter (LR) Document Number,Transporter (LR) Document Date,Distance (KM),Vehical Number,Vehicle Type,EWB Number,EWB Date,Month, Length O.D.in mm , Breadth O.D.in mm , Height O.D.in mm ,Volume,TotalVol
3172480392,10,3/23/2018,9.19.21 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,35138,121A,-30,L,3,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089199,"-17,306.06",,,,,8853626908,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,3,417,337,205,0.028808445,0.086425335
3172480392,20,3/23/2018,9.19.21 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,37662,71A,-60,L,6,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089199,"-33,605.08",,,,,8853626908,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,3,512,217,250,0.027776,0.166656
3172480394,10,3/23/2018,9.19.55 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,37662,71A,-30,L,3,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089199,"-16,802.54",,,,,8853602527,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,3,512,217,250,0.027776,0.083328
3172480393,10,3/23/2018,9.19.40 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,35142,114A,-80,L,8,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089199,"-43,463.10",,,,,8853602526,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,3,7,7,15,0.000000735,0.00000588
3172527521,10,9/22/2018,1.35.54 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,59175,150A,-20,L,2,ZY61,4704,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089390,"-28,615.92",,,,,8853854156,Syngenta India Ltd - Akola,Niphad,422209,,,,,0,,,,,9,467,467,195,0.042527355,0.08505471
3172547635,10,12/17/2018,12.46.20 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,1416059,127A,-90,L,9,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089199,"-52,514.93",,,,,8853839437,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,477,192,260,0.02381184,0.21430656
3172547630,10,12/17/2018,12.44.36 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,1416049,105A,-20,L,2,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089199,"-12,067.36",,,,,8853857847,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,362,287,250,0.0259735,0.051947
3172547638,10,12/17/2018,12.49.27 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,47894,132A,-40,L,5,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-2,08,471.42",,,,,8853918716,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,340,340,210,0.024276,0.12138
3172547628,10,12/17/2018,12.44.05 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,47946,205A,-300,L,30,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-14,92,684.01",,,,,8853931771,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,467,195,285,0.025953525,0.77860575
3172547632,10,12/17/2018,12.45.27 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,59352,137A,-92,L,23,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-3,97,451.74",,,,,8853884708,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,342,182,240,0.01493856,0.34358688
3172547632,20,12/17/2018,12.45.27 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,59351,103A,-24,L,6,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-1,00,259.18",,,,,8853884708,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,195,195,283,0.010761075,0.06456645
3172547625,20,12/17/2018,12.39.27 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,37543,206A,-10,L,1,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-50,732.18",,,,,8853885308,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,392,317,225,0.0279594,0.0279594
3172547627,10,12/17/2018,12.43.31 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,57822,17A,-4,L,1,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-15,586.84",,,,,8853841282,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,357,292,165,0.01720026,0.01720026
3172547627,20,12/17/2018,12.43.31 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,57811,18A,-4,L,1,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-16,054.40",,,,,8853841282,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,287,237,280,0.01904532,0.01904532
3172547629,10,12/17/2018,12.44.19 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,47894,132A,-8,L,1,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-41,694.28",,,,,8853887681,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,340,340,210,0.024276,0.024276
3172547634,10,12/17/2018,12.46.04 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,57822,17A,-40,L,10,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-1,55,868.35",,,,,8853856538,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,357,292,165,0.01720026,0.1720026
3172547636,10,12/17/2018,12.46.48 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,47946,205A,-30,L,3,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-1,47,498.40",,,,,8853893374,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,467,195,285,0.025953525,0.077860575
3172547625,10,12/17/2018,12.39.27 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,47946,205A,-20,L,2,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-98,332.27",,,,,8853885308,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,467,195,285,0.025953525,0.05190705
3172547631,10,12/17/2018,12.45.07 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,1416049,105A,-10,L,1,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089199,"-6,033.69",,,,,8853863080,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,362,287,250,0.0259735,0.0259735
3172547633,10,12/17/2018,12.45.48 PM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,57811,18A,-4,L,1,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-16,054.40",,,,,8853858437,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,287,237,280,0.01904532,0.01904532
3172548207,10,12/19/2018,11.29.48 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,37543,206A,-10,L,1,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-50,732.18",,,,,8853885308,SYNGENTA INDIA LTD - Pune,Niphad,422209,,,,,0,,,,,12,392,317,225,0.0279594,0.0279594
3172553363,10,1/22/2019,11.04.14 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,15812,104A,-210, L ,42,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-7,68,153.61",,,,,8853855961,"Syngenta India Ltd, Pune",Niphad,422209,,,,,0,,,,,1,352,287,190,0.01919456,0.80617152
3172553363,20,1/22/2019,11.04.14 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,35646,134A,-70, L ,14,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-2,47,727.91",,,,,8853855961,"Syngenta India Ltd, Pune",Niphad,422209,,,,,0,,,,,1,412,177,230,0.01677252,0.23481528
3172553364,10,1/22/2019,11.05.22 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,35644,136A,-180, L ,30,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-6,17,735.88",,,,,8853940661,"Syngenta India Ltd, Pune",Niphad,422209,,,,,0,,,,,1,302,197,285,0.01695579,0.5086737
3172553365,10,1/22/2019,11.05.36 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,22256,47A,-260, KG ,26,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-3,87,336.60",,,,,8853918739,"Syngenta India Ltd, Pune",Niphad,422209,,,,,0,,,,,1,507,427,335,0.072523815,1.88561919
3172553365,20,1/22/2019,11.05.36 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,22247,57A,-70, KG ,7,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-1,07,977.88",,,,,8853918739,"Syngenta India Ltd, Pune",Niphad,422209,,,,,0,,,,,1,617,397,315,0.077158935,0.540112545
3172553366,10,1/22/2019,11.05.54 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,22232,58A,-50, KG ,5,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-78,310.75",,,,,8853853621,"Syngenta India Ltd, Pune",Niphad,422209,,,,,0,,,,,1,477,377,515,0.092611935,0.463059675
3172553366,20,1/22/2019,11.05.54 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,22256,47A,-210, KG ,21,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-3,07,892.80",,,,,8853853621,"Syngenta India Ltd, Pune",Niphad,422209,,,,,0,,,,,1,507,427,335,0.072523815,1.523000115
3172553367,10,1/22/2019,11.06.10 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,47946,205A,-10, L ,1,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-49,756.13",,,,,8853931771,"Syngenta India Ltd, Pune",Niphad,422209,,,,,0,,,,,1,467,195,285,0.025953525,0.025953525
3172553361,10,1/22/2019,11.03.51 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,35644,136A,-24, L ,4,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-82,364.78",,,,,8853918716,"Syngenta India Ltd, Pune",Niphad,422209,,,,,0,,,,,1,302,197,285,0.01695579,0.06782316
3172553361,20,1/22/2019,11.03.51 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,35646,134A,-185, L ,37,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-6,56,892.48",,,,,8853918716,"Syngenta India Ltd, Pune",Niphad,422209,,,,,0,,,,,1,412,177,230,0.01677252,0.62058324
3172553361,30,1/22/2019,11.03.51 AM,3724862,VIVEKSHIL AGRO SALES PRIVATE LTD,15812,104A,-80, L ,16,ZY61,4752,Maharashtra Central,MH,27AADCV6008R1ZR,Return credit note,38089290,"-2,93,573.94",,,,,8853918716,"Syngenta India Ltd, Pune",Niphad,422209,,,,,0,,,,,1,352,287,190,0.01919456,0.30711296
3172475582,10,2/24/2018,11.43.34 AM,3731462,SANGITA KRUHI SEWA KENDRA,40363,48A,-50,L,5,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089340,"-39,967.14",,,,,8853629420,SYNGENTA INDIA LTD - Pune,niphad,422303,,,,,0,,,,,2,467,195,285,0.025953525,0.129767625
3172475589,10,2/24/2018,11.44.44 AM,3731462,SANGITA KRUHI SEWA KENDRA,35644,136A,-48,L,8,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-1,54,469.48",,,,,8853608719,SYNGENTA INDIA LTD - Pune,niphad,422303,,,,,0,,,,,2,302,197,285,0.01695579,0.13564632
3172475590,10,2/24/2018,11.45.07 AM,3731462,SANGITA KRUHI SEWA KENDRA,35646,134A,-25,L,5,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-83,202.54",,,,,8853627556,SYNGENTA INDIA LTD - Pune,niphad,422303,,,,,0,,,,,2,412,177,230,0.01677252,0.0838626
3172475590,20,2/24/2018,11.45.07 AM,3731462,SANGITA KRUHI SEWA KENDRA,54567,143A,-10,L,1,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-21,776.85",,,,,8853627556,SYNGENTA INDIA LTD - Pune,niphad,422303,,,,,0,,,,,2,357,287,355,0.036372945,0.036372945
3172475593,10,2/24/2018,11.45.39 AM,3731462,SANGITA KRUHI SEWA KENDRA,59353,122A,-16,L,4,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-80,058.07",,,,,8853628278,SYNGENTA INDIA LTD - Pune,niphad,422303,,,,,0,,,,,2,357,292,165,0.01720026,0.06880104
3172475584,10,2/24/2018,11.43.48 AM,3731462,SANGITA KRUHI SEWA KENDRA,22256,47A,-50,KG,5,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-65,766.93",,,,,8853608742,SYNGENTA INDIA LTD - Pune,niphad,422303,,,,,0,,,,,2,507,427,335,0.072523815,0.362619075
3172475580,10,2/24/2018,11.42.58 AM,3731462,SANGITA KRUHI SEWA KENDRA,47946,205A,-100,L,10,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-4,60,240.90",,,,,8853627534,SYNGENTA INDIA LTD - Pune,niphad,422303,,,,,0,,,,,2,467,195,285,0.025953525,0.25953525
3172475592,10,2/24/2018,11.45.26 AM,3731462,SANGITA KRUHI SEWA KENDRA,56423,44A,-10,L,1,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-10,916.74",,,,,8853627781,SYNGENTA INDIA LTD - Pune,niphad,422303,,,,,0,,,,,2,392,317,225,0.0279594,0.0279594
3172475581,10,2/24/2018,11.43.14 AM,3731462,SANGITA KRUHI SEWA KENDRA,37543,206A,-20,L,2,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-94,945.50",,,,,8853627535,SYNGENTA INDIA LTD - Pune,niphad,422303,,,,,0,,,,,2,392,317,225,0.0279594,0.0559188
3172475586,10,2/24/2018,11.44.31 AM,3731462,SANGITA KRUHI SEWA KENDRA,22256,47A,-20,KG,2,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-26,542.77",,,,,8853627775,SYNGENTA INDIA LTD - Pune,niphad,422303,,,,,0,,,,,2,507,427,335,0.072523815,0.14504763
3172548316,10,12/20/2018,5.54.01 AM,3731462,SANGITA KRUHI SEWA KENDRA,47946,205A,-90,L,9,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-4,42,495.19",,,,,8853919608,SYNGENTA INDIA LTD - Pune,niphad,422303,,,,,0,,,,,12,467,195,285,0.025953525,0.233581725
3172553655,10,1/24/2019,10.28.50 AM,3731462,SANGITA KRUHI SEWA KENDRA,47946,205A,-40, L ,4,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-1,96,664.54",,,,,8853888220,"Syngenta India Ltd, Pune",niphad,422303,,,,,0,,,,,1,467,195,285,0.025953525,0.1038141
3172553684,10,1/24/2019,10.44.46 AM,3731462,SANGITA KRUHI SEWA KENDRA,22247,57A,-30, KG ,3,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-46,276.23",,,,,8853919608,"Syngenta India Ltd, Pune",niphad,422303,,,,,0,,,,,1,617,397,315,0.077158935,0.231476805
3172553684,20,1/24/2019,10.44.46 AM,3731462,SANGITA KRUHI SEWA KENDRA,22256,47A,-60, KG ,6,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-89,385.37",,,,,8853919608,"Syngenta India Ltd, Pune",niphad,422303,,,,,0,,,,,1,507,427,335,0.072523815,0.43514289
3172553673,10,1/24/2019,10.33.12 AM,3731462,SANGITA KRUHI SEWA KENDRA,37543,206A,-20, L ,2,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-1,01,464.39",,,,,8853919608,"Syngenta India Ltd, Pune",niphad,422303,,,,,0,,,,,1,392,317,225,0.0279594,0.0559188
3172553681,10,1/24/2019,10.38.43 AM,3731462,SANGITA KRUHI SEWA KENDRA,47894,132A,-24, L ,3,ZY61,4752,Maharashtra Central,MH,27ACMFS2940P1ZE,Return credit note,38089290,"-1,25,082.86",,,,,8853893431,"Syngenta India Ltd, Pune",niphad,422303,,,,,0,,,,,1,340,340,210,0.024276,0.072828
3172472189,10,02-01-2018,10.59.54 AM,3722926,KHUSHAL AGENCIES,57585,21A,-8,L,1,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-72,720.01",,,,,8853551459,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,532,272,295,0.04268768,0.04268768
3172472189,20,02-01-2018,10.59.54 AM,3722926,KHUSHAL AGENCIES,57587,23A,-8,L,1,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-70,476.17",,,,,8853551459,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,357,287,355,0.036372945,0.036372945
3172472197,10,02-01-2018,11.12.13 AM,3722926,KHUSHAL AGENCIES,47768,138A,-50,L,5,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-46,398.03",,,,,8853589203,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,392,317,225,0.0279594,0.139797
3172472194,10,02-01-2018,11.08.42 AM,3722926,KHUSHAL AGENCIES,55402,213A,-672,L,56,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-5,27,265.46",,,,,8853605423,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,415,313,305,0.039617975,2.2186066
3172472200,10,02-01-2018,11.15.34 AM,3722926,KHUSHAL AGENCIES,33161,149A,-250,L,25,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-2,24,161.63",,,,,8853609816,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,467,195,285,0.025953525,0.648838125
3172472211,10,02-01-2018,11.29.35 AM,3722926,KHUSHAL AGENCIES,55119,189A,-12,KG,3,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-75,347.94",,,,,8853543780,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,437,352,215,0.03307216,0.09921648
3172472222,10,02-01-2018,11.46.16 AM,3722926,KHUSHAL AGENCIES,37543,206A,-10,L,1,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089290,"-48,063.08",,,,,8853581327,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,392,317,225,0.0279594,0.0279594
3172472235,10,02-01-2018,12.16.42 PM,3722926,KHUSHAL AGENCIES,35644,136A,-90,L,15,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089290,"-2,89,630.29",,,,,8853605273,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,302,197,285,0.01695579,0.25433685
3172472241,10,02-01-2018,12.29.32 PM,3722926,KHUSHAL AGENCIES,35644,136A,-18,L,3,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089290,"-57,926.06",,,,,8853593071,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,302,197,285,0.01695579,0.05086737
3172472206,10,02-01-2018,11.21.42 AM,3722926,KHUSHAL AGENCIES,55109,573A,-4,KG,2,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-26,767.56",,,,,8853540672,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,327,312,200,0.0204048,0.0408096
3172472192,10,02-01-2018,11.05.31 AM,3722926,KHUSHAL AGENCIES,40066,214A,-20,L,2,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-16,156.09",,,,,8853614655,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,402,323,245,0.03181227,0.06362454
3172472230,10,02-01-2018,12.10.16 PM,3722926,KHUSHAL AGENCIES,15812,104A,-30,L,6,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089290,"-1,03,142.64",,,,,8853605287,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,352,287,190,0.01919456,0.11516736
3172472230,20,02-01-2018,12.10.16 PM,3722926,KHUSHAL AGENCIES,35648,109A,-100,L,20,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089290,"-3,55,954.20",,,,,8853605287,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,267,267,300,0.0213867,0.427734
3172472239,10,02-01-2018,12.25.19 PM,3722926,KHUSHAL AGENCIES,35644,136A,-6,L,1,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089290,"-19,548.79",,,,,8853582083,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,302,197,285,0.01695579,0.01695579
3172472219,10,02-01-2018,11.39.50 AM,3722926,KHUSHAL AGENCIES,55109,573A,-2,KG,1,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-13,383.79",,,,,8853539362,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,327,312,200,0.0204048,0.0204048
3172472213,10,02-01-2018,11.33.32 AM,3722926,KHUSHAL AGENCIES,55119,189A,-12,KG,3,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-75,347.94",,,,,8853544865,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,437,352,215,0.03307216,0.09921648
3172472218,10,02-01-2018,11.37.16 AM,3722926,KHUSHAL AGENCIES,47946,205A,-270,L,27,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089290,"-12,58,103.10",,,,,8853581116,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,467,195,285,0.025953525,0.700745175
3172472221,10,02-01-2018,11.43.49 AM,3722926,KHUSHAL AGENCIES,37543,206A,-20,L,2,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089290,"-96,126.17",,,,,8853577333,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,392,317,225,0.0279594,0.0559188
3172472221,20,02-01-2018,11.43.49 AM,3722926,KHUSHAL AGENCIES,47894,132A,-8,L,1,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089290,"-39,488.59",,,,,8853577333,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,340,340,210,0.024276,0.024276
3172472203,10,02-01-2018,11.18.47 AM,3722926,KHUSHAL AGENCIES,52364,184A,-2,KG,1,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-12,970.00",,,,,8853532764,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,432,432,150,0.0279936,0.0279936
3172472238,10,02-01-2018,12.20.02 PM,3722926,KHUSHAL AGENCIES,35644,136A,-6,L,1,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089290,"-19,548.79",,,,,8853577333,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,302,197,285,0.01695579,0.01695579
3172472300,10,02-02-2018,5.56.57 AM,3722926,KHUSHAL AGENCIES,60917,180A,-60,KG,15,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-2,67,421.87",,,,,8853605273,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,477,282,225,0.03026565,0.45398475
3172472300,20,02-02-2018,5.56.57 AM,3722926,KHUSHAL AGENCIES,60916,148A,-48,KG,12,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-2,20,554.34",,,,,8853605273,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,437,352,215,0.03307216,0.39686592
3172472303,10,02-02-2018,6.00.44 AM,3722926,KHUSHAL AGENCIES,60916,148A,-4,KG,1,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-25,115.99",,,,,8853553205,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,437,352,215,0.03307216,0.03307216
3172472320,10,02-02-2018,6.16.04 AM,3722926,KHUSHAL AGENCIES,15812,104A,-20,L,4,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089290,"-69,616.84",,,,,8853551701,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,352,287,190,0.01919456,0.07677824
3172472306,10,02-02-2018,6.03.51 AM,3722926,KHUSHAL AGENCIES,60915,178A,-34,KG,17,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-1,61,057.72",,,,,8853608935,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,432,432,150,0.0279936,0.4758912
3172472296,10,02-02-2018,5.49.32 AM,3722926,KHUSHAL AGENCIES,55119,189A,-12,KG,3,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089199,"-75,347.94",,,,,8853543797,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,437,352,215,0.03307216,0.09921648
3172472289,10,02-02-2018,5.35.58 AM,3722926,KHUSHAL AGENCIES,59353,122A,-12,L,3,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089290,"-60,043.55",,,,,8853637090,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,357,292,165,0.01720026,0.05160078
3172472311,10,02-02-2018,6.08.29 AM,3722926,KHUSHAL AGENCIES,35646,134A,-20,L,4,ZY61,4752,Maharashtra Central,MH,27AAFFK0108G1ZS,Return credit note,38089290,"-66,562.04",,,,,8853588562,SYNGENTA INDIA LTD - Pune,ozar,422206,,,,,0,,,,,2,412,177,230,0.01677252,0.06709008
